GeneSymbol	T15	T17	T18	T20	T3	T34	T39	T4	T40	T10	T11	T12	T27	T28	T30	T35	T36	T37	T38	T5	T6	T7	T8	T9
A1BG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TOMM20L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TOMM22	59.5429681748792	15.4460457163078	65.719951745971	81.6917235409717	73.8162673040388	66.280890945226	45.4969440327767	75.326712585928	38.3725671303965	56.483219298784	49.7677363949364	31.235836623385	21.1052771585518	27.1283179948496	68.8377239629601	25.2281046984564	19.5810127977845	71.2083030287266	20.6605608138102	65.4840352254515	38.256344275883	36.4961633945962	34.7172812080024	17.3781867067193
TOMM34	31.4199633626423	6.20787968798651	24.0083271245443	50.9268802125894	40.1829647520207	13.9966489358229	12.1237166058048	52.919211527141	18.5570724972896	41.792609131831	38.6755826404156	34.4049286065339	11.0789792744817	11.7792636002771	48.8597923644012	8.53300563530638	8.15423710711289	38.9917650554226	9.12885304943072	44.431522910982	19.1524247797633	17.2662741399648	25.9469565778999	7.16293462230119
TOMM40	19.3725391044927	6.73734327633414	18.5183319785934	19.4861188815697	23.2105125015871	10.7160608740368	9.80657227502662	23.5690817900125	8.11721965060777	13.3886340547549	12.4501259990041	20.0664517403781	8.47539484755013	17.3530507380831	19.521014165296	7.48734979139507	7.29654370414363	14.1743739071493	7.3509414286167	12.8406605583528	20.0698491459599	12.2131803169302	10.0457572847302	8.62133398703343
TOMM40L	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897	2.88725126970897
TOMM5	123.882189345317	5.4922719564367	112.900227062688	127.198851726785	122.680467393117	158.571926147275	28.0170751853593	137.661374965131	44.5305245911501	92.6364336028127	68.4181671111909	50.1470701613798	20.6247221718876	83.6463510986349	145.270458278969	19.2201523038465	19.2789421505474	115.788871927498	18.6280972906666	52.3848701663094	59.8685206451079	27.2898384183676	72.4565910932968	26.5680768177296
TOMM7	288.335360615263	235.826902721616	321.925801578345	349.058145652016	261.345548406632	306.570440503044	274.119318833343	369.937056867308	255.473126223691	347.679350749347	348.267001961256	257.150199947278	249.456038017765	357.334162208865	383.225985429333	256.847970811833	245.525414995987	277.997367358238	237.955818667693	405.20672990147	352.004206114974	292.290472121013	272.68794943379	246.36913318363
TOMM70A	42.4831148359726	9.12895026122961	39.5599425915877	69.1955534276211	30.1152356121845	49.7789422122217	59.686049368515	65.7530728519794	21.8281161081402	56.0723197264922	58.5304799370106	57.399315128294	12.7700958115134	20.1917144990024	53.9324189399344	15.3450685166755	20.1313452408754	59.8172505722578	15.2254706655673	33.462533949436	32.4983705555218	40.655142764965	26.8292667549514	15.5883026734549
TONSL	10.0783512491366	2.20910202027719	8.7248960334202	9.30165606902898	9.06921524318837	2.64035906427995	2.8811535195678	10.5204549829389	2.40124778654845	3.68564577325737	3.79237257617078	11.3712920360565	3.1298467276208	8.14454728799184	5.15181810514206	2.21925534268697	2.33044435091511	6.41800094859048	2.4380223163458	7.21933493508324	4.33594679180179	3.49923030272097	8.14539845050913	5.1601717345893
TOP1	14.2691659863788	10.5836716890833	15.6653987754754	17.3076818325703	17.9142249089496	12.7791058735456	10.6819739050809	19.6516138490072	11.0770216877185	18.3628186924427	18.4644400503156	15.6369374879334	10.5796086511513	11.7626686742782	18.5397482091535	12.0414727528813	11.1136597887572	15.2993430697827	12.2678118629781	14.664075203048	12.0221759283996	15.8232846717239	20.2081229950899	11.523194102927
TOP1MT	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519	12.3694425585519
TOP2A	162.948521394229	27.7491913448003	148.580850525063	172.55158774861	70.150458663911	139.511715598154	81.7715358012204	150.001414676987	37.1237117042569	94.7396327325127	33.64946727205	101.214715523558	55.8958752061598	19.406552692525	127.983362775054	23.8915826516727	26.2263290871377	157.06923568103	22.4185904908344	26.6178132863238	22.2850000468856	48.3423890707878	121.902868800521	78.8281093916337
TOP2B	32.7834353391176	17.626107785431	28.2434618095444	58.0450623217439	36.939243286967	65.1535765070557	60.8024946042195	71.7596170385346	28.9807205595741	63.9223084405378	54.7598476680765	51.4768474994476	27.0602984751598	54.2100974957265	53.1044834454322	39.11884389034	38.4652704665224	63.1114322506815	22.0947760850797	54.7602024354459	53.3600889536454	46.4973449769421	42.2099363804981	31.5072969940348
TOP3A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TOP3B	17.8381218398485	17.372016491176	18.386055911874	19.0234742773487	18.2098225897649	17.4197585574281	17.5390546274922	19.333396138976	17.4929938739165	18.8855018728285	18.8347346796651	19.1551562640019	17.6029950694506	18.7710695974964	17.6575866007095	17.4459971289375	17.4318143593272	18.0007936239539	17.4590370436075	18.5238870251995	18.8906919717625	18.030979530603	17.9410654081966	17.4679980662014
TOPBP1	78.7273927932368	13.9011856484484	42.8012333098116	90.0939454685585	53.8361342860952	79.2006116454896	79.9150209209557	98.6253605612741	61.4105473577346	72.4518887745615	50.1294293794629	85.0838444948922	13.094945330068	19.5149635731902	81.3792687409396	19.8638947691832	37.8149760924838	82.1827306727763	19.222675018691	27.9166767181801	42.8744228347854	44.6309592092686	32.5899759677037	27.6653096910873
TOPORS	25.3458107903702	9.88825339513849	17.6589167884723	37.1209108524678	16.910412281614	28.9063965773537	34.5459030778933	36.9204436101508	14.3118774229961	31.3772027041636	22.1844980033566	31.5546695756015	13.2932499770792	18.5891068201563	30.6117258431957	11.215485580285	11.3081305857464	33.2860216120292	11.9092256832391	14.30448983628	19.9593131350375	23.0746894653052	29.9480133319905	11.4819631007638
TOR1A	38.8712724815396	6.20942328485574	30.7260949398278	84.9755247271122	83.7220073613271	26.0673901679486	18.9304757838414	93.307130452655	41.8945487271325	67.7847752757307	70.348326674819	54.1477236421981	10.1714392577572	17.6407064262709	85.9120379079924	14.6955957068084	15.3234284866216	75.4540610624333	16.1987645334547	56.0691046876189	73.9339536434866	53.794467465508	35.9134782926853	12.6995965328525
TOR1AIP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TOR1AIP2	16.339303492621	12.7748970939045	26.8017281451569	34.244781903449	26.2088668650363	22.7131810250562	17.5126258947207	28.1032788894256	20.6744143533236	35.4678728616848	29.2636029064712	23.149287499692	15.1357063199426	30.7313374679795	31.1230871212319	17.453494494649	16.1274895209363	31.17703310128	19.1804262810909	27.6400096078969	25.2746115445759	28.3464164788298	31.4492430869476	14.8545087147372
TOR1B	23.7155002696021	7.22803336440609	17.3630277528405	24.3201246159015	24.0607303773829	12.7055267557775	10.497719400957	27.6687896251302	10.1216610797856	23.6846092534009	24.9282309132017	16.9695399232212	7.23443813365586	10.762770622741	23.1645392430936	9.36159756056567	9.57322079222281	15.8377888281111	10.7024511483873	17.0530402106563	21.4815716730356	17.3750895053557	15.5977953191984	8.67236657751005
TOR2A	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119	5.44658950826119
TOR3A	30.7946184597313	6.32827584791696	23.4405983750652	35.4499635331683	29.7645413117404	26.912858001297	10.1744868641794	39.7259416371427	11.0177435844267	30.2611159470928	17.4327311962416	32.2796772851828	7.51645299111939	12.1335091389382	38.5003211801401	7.42507294259501	9.2219073331027	19.4270554068324	7.02213942316855	14.7504601956824	31.2379326056687	14.1625055118056	16.9789586262386	9.21144890903712
TOR4A	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166	2.11252134005166
TOX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TOX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TOX3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TOX4	18.6561151701162	11.6169835022545	12.982934449926	49.2506335582205	26.3866826737169	25.798236928732	14.7307492047686	54.243150665748	20.6638356989165	35.9119736994076	42.0232958682737	42.9485472569289	13.8594444259502	17.0323397785048	52.2932783275942	19.5876694876351	19.6932176887296	62.0700725315985	18.9339870645298	28.1400961750517	34.9418807309015	27.1378547460626	10.9369323630492	15.4840678475693
TP53	15.5166220017945	4.76618163008343	7.83966021501736	32.6690805884417	28.3141578255338	24.6512683161815	8.58664110233659	6.87802830592459	5.59222650255052	10.2975909871994	28.7295456484799	15.423011516325	6.16141695423298	8.52664519326888	25.9645618355341	7.48417021797236	4.98211238704479	42.4514050516866	6.78663906658836	24.3254046925766	32.2451657906216	10.1028646946397	6.23087260768747	6.14950709086297
TP53AIP1	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344	2.67626085109344
TP53BP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TP53BP2	16.834370313463	7.11230816178167	19.3572083120205	82.5774548795772	19.8002330854705	18.0507561998093	19.1456259510415	80.9449465576453	15.2619260910449	47.0027388676547	47.5446554484321	46.8174574684779	7.92509266412054	22.0850886818943	49.5638612074042	16.5498548342036	16.3830968040793	74.5770691842944	16.2842049967519	10.0931272871282	46.0452468440994	47.829170304653	49.6940677756225	14.817750829077
TP53I11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TP53I13	15.635635567163	12.7072158785244	18.8266150087174	18.7971812962501	13.8655332728548	12.0230775433468	11.3773997944873	21.9844501330604	11.6081831886399	17.0912226442001	17.1834768608539	19.5619372757849	20.5662250628049	20.7650231986307	19.6093446524125	13.0993786259971	13.2059225451691	14.139333875823	12.3357505736899	20.8212796404612	21.8497785763166	18.0058879495421	15.216762885701	13.8885447903272
TP53I3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TP53INP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TP53INP2	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891	26.3336323018891
TP53RK	8.37286584710096	2.70769189665081	12.9728433369369	23.8259676028611	5.26573502101962	14.7209033335656	7.71836010718254	24.6121113542776	5.23593597918428	18.3139995183035	23.1150699380101	19.4866075487694	4.28276305119324	6.33203569311316	17.7500044213719	4.26723028844732	5.13080870445974	21.3968089832168	3.29992007665561	15.9058734905053	8.23508097043186	17.1110314441994	10.957514627765	3.58098307759255
TP53TG3D	3.87465026009123	3.9014850900989	5.367758537194	4.0896934416688	3.94021324558775	3.94629084676818	5.30624150360195	5.58638361995715	3.87387414304192	5.12139698767683	4.03591749315286	5.25646564760962	5.11602554883189	5.15168221285441	4.573254650183	3.89814098342958	4.26166548345847	6.05906222572057	4.34784202816656	3.91555373447171	4.19782098309333	3.86119728350981	4.02976993725862	3.86048734543695
TP53TG5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TP63	703.102244119556	9.84994528498079	218.622071441169	813.013781528001	810.584084583903	656.562228064669	674.241224932954	1214.97034133344	668.575245790063	98.829451091121	621.840926552038	46.5705197437627	1	1	9.75341440291906	1	1	60.2085688461104	1	213.566648132286	1	1	69.6257250011679	1
TP73	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593	2.24116534247593
TPBG	42.1244962953419	13.1612131429	44.7168092665322	29.012782438962	30.3387007063352	40.0272986334013	46.3045303848975	53.3395077683287	46.5184963974752	30.2545006356121	47.3764909388739	38.722258555254	17.8453072712828	23.3414967483323	53.731512339638	14.4673609086048	17.200330706329	15.7446464971012	16.2125702230757	28.2828104679868	14.150328941716	16.816361657069	20.9272671195029	12.7654137429525
TPBGL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPCN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TPCN2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TPD52	85.6763020848191	13.8360517131051	29.9075121216126	92.7072664428022	75.180516666173	43.7108402124706	41.2205329628479	94.7191845936317	63.5766557279248	66.9142062058814	69.7424171304994	82.1966115889395	22.4002872580372	33.6844328168217	55.4149756918851	18.5965563962267	20.3176344500433	75.5881711078018	21.4013347180233	24.0162917604344	23.6175703935196	18.2196338396907	51.5365638290908	34.0379227705362
TPD52L1	87.6639705318339	3.28646661324385	52.2958652801496	103.944118427938	82.1177692424262	82.5410271877821	75.3793084647133	94.6134697627363	36.190344684801	25.5332357124882	20.8586237303048	70.3302074787464	11.4952092604621	7.33842846205723	74.6511393125468	4.14370877214922	7.26461001760971	41.3871064733003	3.48398783570184	26.9904792980309	6.56648876027545	35.0689654821109	4.49738892053216	5.22646335390842
TPD52L2	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683	24.1450901898683
TPGS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPGS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TPH1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPH2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPI1	595.027533087824	189.077787431603	629.80255458721	623.87282596547	692.415948080872	652.472822481085	308.135944004258	725.198741191896	333.418400924671	457.709366587915	396.708245154244	265.311616772456	218.290090058373	244.253620938572	810.958609099222	203.634044602874	190.957930172262	342.14471775843	213.126609181847	573.241497139859	495.766557848778	272.466157662953	266.409954219772	193.186655345326
TPK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPM3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TPM4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TPMT	11.9889736752353	6.20734446196359	8.97979489289526	13.1954681512132	10.486749093442	12.0567031473379	11.297271579696	11.9972910627499	8.13869559449074	9.75217443206964	9.78235560942042	7.48647085325896	8.13145225269248	12.2597594416099	12.5693404206055	7.29782087093618	7.234980238458	10.9813840672105	7.33193105171338	9.85617400595771	12.5440947793082	12.1216496869447	9.52254760710488	6.75780188917997
TPO	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPPP	5.32075477500129	1	8.05579903992619	15.720553672598	10.7644803744338	1	1.00680030522626	17.9880066086965	1.5119525555425	10.9257727337282	3.122374148819	2.34901983165244	2.69923396237574	13.0421412960375	1.25231276902846	1.31006220499133	2.27003877163668	1	1	11.6555063527443	11.0456510204064	10.7921618358601	3.674480045194	2.08978847166523
TPPP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TPR	30.9225758022569	29.6734516493885	30.7179684626842	31.1423346358766	30.3550673877238	30.8640398107703	30.5076942268833	31.3920241199826	30.1111751973179	30.958175194861	31.2826591374727	31.3244282612928	30.2100471183236	30.9100683935822	30.6013426019319	30.6232519461902	30.0803206286383	30.9891073599546	30.294332615768	30.7539987394796	30.9984620682597	30.7857564027327	30.3975100437728	30.048458987363
TPRA1	12.3889789699742	9.83005094573291	10.9176442878705	13.8341005132667	11.4937311611871	10.0412342935427	10.3285539561448	14.8144629701671	11.0979002604037	11.4026177930446	13.2295018882991	13.4115519212707	10.286555575183	13.5727305824185	13.8161123893529	9.94357597950259	10.0086052970829	11.7983991304997	10.1521441685761	13.7747538255944	14.216861505862	11.8224093875477	10.6078994558319	10.0103993575214
TPRG1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TPRG1L	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922	8.90866378571922
TPRKB	17.6219189619208	1.15013339601437	3.49605161946505	21.7900355056299	10.1936082155899	18.6651170884601	6.68405991738723	24.4294356897917	6.65319269328296	17.5166639488055	19.6982498341783	18.4830261726636	1.85192549836943	1	11.1958238930786	3.28514292431456	2.32968757505431	18.2186224837788	2.45061208512766	5.14345465388284	8.0229292048149	5.61335330529962	1	1.92631328738046
TPRN	6.28632270677427	1.71624862579012	3.43570098616321	14.5090165563468	5.91675454671543	2.54114658910487	1.9736404820966	19.5192857625131	2.350639272804	5.22077838356013	12.8082585002572	4.6221188955243	13.1319427566624	13.9992739766238	12.1772985331507	1.86171060984792	1.87616964716414	4.16413178820217	2.10794333301349	13.4879063049078	13.9281046177985	6.43239595130009	3.12144726718517	2.5352477642433
TPRXL	5.28963129382824	1	5.03444772011175	6.03717096577026	2.60901044141805	4.26941637246095	3.90977963360407	6.93538632538717	1	1.65223703294008	1	1	1	1	1	1	3.89155156244568	5.80003547021589	1	1.9570812466263	2.86194316893121	1	1	1
TPSAB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TPSD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPSG1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPST1	28.4705366845513	25.0368754622682	29.9278200498077	29.9701875467283	28.3196232513532	27.2299616482355	30.4864139961327	32.0092576541193	29.0612348867764	31.2375986955963	28.2510700338374	26.7039688852985	25.1745803244773	26.3562758134142	30.5054653620829	26.1606782703521	26.4927224300802	30.415831939522	26.4844076115829	30.281414161951	26.488137880662	27.6077992588867	28.5967342666268	25.8252081566215
TPST2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TPT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TPTE2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPX2	74.0313595893707	5.31472019707262	62.0197087989791	74.5791934694972	67.6831584190643	61.3483016173604	43.5261879319659	71.3549334576509	34.835056414469	28.9809251292899	11.3617617950845	49.1587588970845	20.1311507142532	3.80182117204177	64.7460415982057	5.2049306310751	6.13258536765519	54.1167274039476	10.1530413563901	9.27952213703279	6.82313083269895	28.9617868458648	38.6456924546849	15.8308056535141
TRA2A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRA2B	189.547381538837	38.9746035976972	185.900542753101	229.128746261217	127.054167681432	192.913241804264	138.52158271279	210.653256630676	124.695499671359	190.79224557938	188.324401231278	197.988380026164	50.6090335202548	78.8057457139227	168.423154048236	67.9549290214361	83.0258761034108	141.909158253474	75.2052998577876	83.0475913786669	106.998224417271	142.74245081063	103.456002269575	52.7254981154499
TRABD	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036	12.1943738718036
TRABD2A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRABD2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRADD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRAF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRAF2	9.45741549339574	6.24246490529564	10.1839004470614	12.5354075612602	11.7484261113694	7.17131718248149	7.08326330514915	13.7419369605958	7.64069381874692	8.45935186967825	11.7687375717521	13.3927503797799	8.99065684695823	13.1820090680762	12.27829924386	6.47139609127359	6.68281523087183	7.52244901342545	7.33326658546271	11.8995944747548	14.008178977051	7.96137925324205	10.7122571485559	10.7338160322969
TRAF3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRAF3IP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRAF3IP2	17.2579258200681	15.0167207465167	19.4440823343138	22.1889855711442	23.8503284016564	13.4898987782991	19.0758513946426	26.5848707315558	17.9458470558594	20.0769140429822	13.5039520412276	16.5331194568669	16.973355030496	23.844016417604	23.8611465444279	18.0558925022059	14.9031993326257	23.2883554396641	17.6150940255408	16.5534847038478	21.9308000778194	17.9635501380174	16.8912123294867	17.2197096575725
TRAF3IP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRAF4	11.2914275093844	6.14160347785034	19.183755922543	36.0049265828704	13.3986788220442	10.0262168814114	7.10786578768116	48.4842554009241	9.77609570860498	30.2656415836647	42.5243724972312	36.7205896533253	26.5028705672284	39.0727668153488	44.6135107862551	6.57522206309778	9.24780742273948	21.7860542573731	8.99961256555779	40.8304163772241	35.5919123666109	22.5170995033947	17.9398045662227	15.3868487149049
TRAF5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRAF6	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772	15.216262033772
TRAF7	20.9942818200763	5.13551194433426	16.8301745440138	49.497106053259	44.1455412603941	8.66596306719086	10.4458973762607	66.8271476228082	6.22930649684398	13.5156448907508	42.4086624493622	39.7895592666989	22.5907664657087	14.1435748725845	48.226065399932	6.15918104944187	6.63766789313306	11.6996204346492	7.55244793703051	41.4516437213764	41.9445267372915	10.0986593011285	8.74954620371558	7.7162422067935
TRAFD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRAIP	7.71031525916564	1.75185791503107	6.00805459115297	6.4925204689416	4.65471979532777	5.97523780615849	1.90917724124978	6.81736006737009	2.56112414667709	5.13312643496999	3.80494937286564	6.54440106815003	2.2758682674533	6.26016769251069	3.45921024003873	2.18224223598412	2.71426844225017	6.98216657454257	2.8414053142761	5.18266347054523	3.80527536573722	4.47570232409341	3.08890280931972	3.04685295469826
TRAK1	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652	42.784704637652
TRAK2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRAM1	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489	76.9761841298489
TRAM1L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRAM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
